,RN,RY,DN,DY,total
mean,0.0909090909091,0.0140449438202,0.0274914089347,0.0227272727273,15.0
suggest,0.0909090909091,0.0112359550562,0.0343642611684,0.0,15.0
consume,0.181818181818,0.193820224719,0.151202749141,0.0454545454545,117.0
simple,0.0909090909091,0.0308988764045,0.0412371134021,0.0,24.0
period,0.0909090909091,0.0674157303371,0.0687285223368,0.0227272727273,46.0
hollow,0.181818181818,0.0,0.0,0.0,2.0
commend,0.0909090909091,0.0589887640449,0.0412371134021,0.0,34.0
bizarre,0.181818181818,0.0,0.0,0.0,2.0
arts,0.0909090909091,0.0,0.00343642611684,0.0,2.0
addition,0.0909090909091,0.0449438202247,0.0687285223368,0.0,37.0
lawsuit,0.363636363636,0.126404494382,0.085910652921,0.0,74.0
create,0.181818181818,0.0365168539326,0.0549828178694,0.0227272727273,32.0
reduction,0.0909090909091,0.0589887640449,0.0412371134021,0.0227272727273,35.0
dropping,0.0909090909091,0.00280898876404,0.0,0.0,2.0
punished,0.0909090909091,0.0,0.0,0.0227272727273,2.0
agreements,0.0909090909091,0.0702247191011,0.0481099656357,0.0,40.0
expected,0.0909090909091,0.0112359550562,0.0240549828179,0.0,12.0
proposal,0.0909090909091,0.0421348314607,0.0756013745704,0.159090909091,45.0
extreme,0.0909090909091,0.0112359550562,0.00343642611684,0.0,6.0
lived,0.181818181818,0.00280898876404,0.00343642611684,0.0,4.0
attacked,0.0909090909091,0.00842696629213,0.0,0.0,4.0
mind,0.0909090909091,0.0224719101124,0.0309278350515,0.0227272727273,19.0
offered,0.454545454545,0.0814606741573,0.168384879725,0.0681818181818,86.0
republicans,0.363636363636,0.0252808988764,0.0618556701031,0.0227272727273,32.0
fund,0.0909090909091,0.0365168539326,0.0927835051546,0.0227272727273,42.0
understand,0.0909090909091,0.0449438202247,0.106529209622,0.0227272727273,49.0
representative,0.818181818182,0.106741573034,0.0962199312715,0.0,75.0
demand,0.272727272727,0.0337078651685,0.0549828178694,0.0227272727273,32.0
prices,0.181818181818,0.0168539325843,0.0103092783505,0.0,11.0
careful,0.0909090909091,0.00280898876404,0.0103092783505,0.0454545454545,7.0
case,0.272727272727,0.0870786516854,0.158075601375,0.0681818181818,83.0
look,0.272727272727,0.0983146067416,0.13058419244,0.0681818181818,79.0
presidency,0.0909090909091,0.00561797752809,0.0103092783505,0.0,6.0
solid,0.181818181818,0.00561797752809,0.00687285223368,0.0,6.0
elections,0.545454545455,0.252808988764,0.127147766323,0.204545454545,142.0
value,0.181818181818,0.0112359550562,0.00687285223368,0.0227272727273,9.0
n't,0.0909090909091,0.0112359550562,0.0618556701031,0.0,23.0
cast,0.0909090909091,0.00280898876404,0.0137457044674,0.0,6.0
situation,0.181818181818,0.0393258426966,0.0309278350515,0.0,25.0
balance,0.272727272727,0.339887640449,0.20618556701,0.0909090909091,188.0
real,0.0909090909091,0.0421348314607,0.161512027491,0.0,63.0
voters,0.272727272727,0.0280898876404,0.0412371134021,0.113636363636,30.0
funded,0.0909090909091,0.0224719101124,0.13058419244,0.159090909091,54.0
sudden,0.0909090909091,0.00280898876404,0.0,0.0,2.0
ready,0.0909090909091,0.0140449438202,0.0378006872852,0.0,17.0
rid,0.272727272727,0.0112359550562,0.00343642611684,0.0,8.0
different,0.0909090909091,0.0477528089888,0.0481099656357,0.0227272727273,33.0
provisions,0.0909090909091,0.0786516853933,0.264604810997,0.0454545454545,108.0
things,0.0909090909091,0.0786516853933,0.0893470790378,0.0454545454545,57.0
make,0.181818181818,0.294943820225,0.446735395189,0.25,248.0
administration,0.0909090909091,0.10393258427,0.202749140893,0.136363636364,103.0
h.by,0.0909090909091,0.0,0.00687285223368,0.0,3.0
member,0.181818181818,0.168539325843,0.257731958763,0.227272727273,147.0
speaker,0.181818181818,0.219101123596,0.171821305842,0.0,130.0
arguments,0.0909090909091,0.0112359550562,0.0343642611684,0.0,15.0
party,0.363636363636,0.0308988764045,0.0962199312715,0.0454545454545,45.0
frivolous,0.0909090909091,0.258426966292,0.199312714777,0.0,151.0
higher,0.0909090909091,0.0196629213483,0.0549828178694,0.0,24.0
breakdown,0.0909090909091,0.00280898876404,0.0,0.0,2.0
used,0.0909090909091,0.0898876404494,0.13058419244,0.0227272727273,72.0
effect,0.0909090909091,0.0224719101124,0.0687285223368,0.0227272727273,30.0
hand,0.0909090909091,0.0280898876404,0.0515463917526,0.0,26.0
director,0.0909090909091,0.0280898876404,0.0824742268041,0.0,35.0
statutory,0.181818181818,0.0,0.020618556701,0.0,8.0
levels,0.0909090909091,0.0421348314607,0.0721649484536,0.0,37.0
baird/rohrabacher,0.181818181818,0.0,0.0,0.0,2.0
yuan,0.363636363636,0.00561797752809,0.0,0.0,6.0
lower,0.0909090909091,0.0168539325843,0.0171821305842,0.0,12.0
task,0.363636363636,0.0112359550562,0.00343642611684,0.0,9.0
center,0.727272727273,0.0842696629213,0.199312714777,0.0454545454545,98.0
try,0.0909090909091,0.0589887640449,0.0824742268041,0.0454545454545,48.0
constitutional,0.636363636364,0.0955056179775,0.0962199312715,0.0227272727273,70.0
person,0.0909090909091,0.0224719101124,0.085910652921,0.0681818181818,37.0
costs,0.272727272727,0.0842696629213,0.123711340206,0.0909090909091,73.0
position,0.0909090909091,0.0280898876404,0.0824742268041,0.0,35.0
corporate,0.0909090909091,0.0,0.0446735395189,0.0,14.0
left,0.0909090909091,0.0196629213483,0.0515463917526,0.0227272727273,24.0
capitol,0.272727272727,0.196629213483,0.0687285223368,0.0,93.0
just,0.454545454545,0.233146067416,0.398625429553,0.340909090909,219.0
moments,0.0909090909091,0.00842696629213,0.0,0.0,4.0
percent,0.0909090909091,0.148876404494,0.288659793814,0.0909090909091,142.0
fateful,0.0909090909091,0.00280898876404,0.0,0.0,2.0
victim,0.0909090909091,0.00842696629213,0.0343642611684,0.0,14.0
world,0.0909090909091,0.10393258427,0.0756013745704,0.227272727273,70.0
flavor,0.272727272727,0.0,0.0,0.0,3.0
death,0.181818181818,0.0224719101124,0.00687285223368,0.0,12.0
tight,0.0909090909091,0.00280898876404,0.0103092783505,0.0227272727273,6.0
thinking,0.0909090909091,0.00280898876404,0.0103092783505,0.0,5.0
alternate,0.272727272727,0.0,0.0,0.0,3.0
character,0.0909090909091,0.0196629213483,0.020618556701,0.0227272727273,15.0
day,0.272727272727,0.0955056179775,0.113402061856,0.136363636364,76.0
appeared,0.0909090909091,0.00280898876404,0.00343642611684,0.0,3.0
administrative,0.0909090909091,0.00842696629213,0.020618556701,0.0227272727273,11.0
enact,0.0909090909091,0.00280898876404,0.0103092783505,0.0,5.0
identical,0.0909090909091,0.00561797752809,0.0,0.0,3.0
customers,0.0909090909091,0.0,0.0103092783505,0.0,4.0
emergency,0.0909090909091,0.0561797752809,0.0309278350515,0.0909090909091,34.0
government,0.454545454545,0.266853932584,0.288659793814,0.0227272727273,185.0
rules,0.272727272727,0.165730337079,0.357388316151,0.0681818181818,169.0
couple,0.0909090909091,0.0252808988764,0.0309278350515,0.0,19.0
cafta,0.181818181818,0.0280898876404,0.26116838488,0.0,88.0
know,0.272727272727,0.185393258427,0.316151202749,0.227272727273,171.0
immediately,0.0909090909091,0.0196629213483,0.0274914089347,0.0227272727273,17.0
bit,0.0909090909091,0.0140449438202,0.0137457044674,0.0,10.0
like,0.363636363636,0.244382022472,0.223367697595,0.0227272727273,157.0
lost,0.0909090909091,0.0308988764045,0.0618556701031,0.0,30.0
kennedy,0.454545454545,0.0,0.0,0.0,5.0
performing,0.0909090909091,0.00280898876404,0.0103092783505,0.0,5.0
steps,0.181818181818,0.0252808988764,0.0378006872852,0.0,22.0
james,0.0909090909091,0.0168539325843,0.00687285223368,0.0,9.0
conclusion,0.0909090909091,0.0112359550562,0.00687285223368,0.0,7.0
replacement,0.0909090909091,0.00280898876404,0.00687285223368,0.0,4.0
amendment,1.45454545455,0.949438202247,1.45704467354,1.27272727273,834.0
right,0.454545454545,0.151685393258,0.264604810997,0.431818181818,155.0
deal,0.181818181818,0.064606741573,0.127147766323,0.0681818181818,65.0
people,1.90909090909,0.47191011236,0.625429553265,0.363636363636,387.0
senate,0.0909090909091,0.11797752809,0.0618556701031,0.0909090909091,65.0
-which,0.0909090909091,0.0,0.00343642611684,0.0,2.0
martial,0.0909090909091,0.0,0.0103092783505,0.0681818181818,7.0
h.allows,0.0909090909091,0.0,0.00343642611684,0.0,2.0
election,0.363636363636,0.266853932584,0.113402061856,0.0909090909091,136.0
home,0.0909090909091,0.0477528089888,0.0721649484536,0.113636363636,44.0
guess,0.0909090909091,0.00280898876404,0.020618556701,0.0,8.0
ballot,0.0909090909091,0.0168539325843,0.0103092783505,0.0,10.0
happens,0.0909090909091,0.0308988764045,0.0378006872852,0.0454545454545,25.0
bless,0.363636363636,0.00280898876404,0.0,0.0,5.0
lead,0.0909090909091,0.0365168539326,0.0412371134021,0.0227272727273,27.0
h.i,0.0909090909091,0.00280898876404,0.00687285223368,0.0,4.0
legal,0.0909090909091,0.0702247191011,0.106529209622,0.0227272727273,58.0
ironic,0.181818181818,0.0112359550562,0.00343642611684,0.0227272727273,8.0
does,0.727272727273,0.241573033708,0.415807560137,0.113636363636,220.0
deficit,0.181818181818,0.0252808988764,0.0756013745704,0.0227272727273,34.0
provides,0.181818181818,0.148876404494,0.13058419244,0.0227272727273,94.0
bosses,0.181818181818,0.0,0.0,0.0,2.0
expense,0.0909090909091,0.0140449438202,0.0274914089347,0.0,14.0
limitations,0.0909090909091,0.0,0.0103092783505,0.0,4.0
incapacitation,0.0909090909091,0.00280898876404,0.00343642611684,0.0227272727273,4.0
measures,0.0909090909091,0.0365168539326,0.0274914089347,0.0,22.0
run,0.181818181818,0.0365168539326,0.0790378006873,0.0909090909091,42.0
strongly,0.0909090909091,0.0421348314607,0.113402061856,0.0227272727273,50.0
journal,0.0909090909091,0.0,0.0103092783505,0.0,4.0
dictates,0.0909090909091,0.0,0.0137457044674,0.0,5.0
restrictive,0.0909090909091,0.0,0.0103092783505,0.0,4.0
leadership,0.363636363636,0.0814606741573,0.158075601375,0.318181818182,93.0
worthy,0.0909090909091,0.00280898876404,0.0274914089347,0.0,10.0
includes,0.0909090909091,0.0393258426966,0.0343642611684,0.0,25.0
central,0.0909090909091,0.0365168539326,0.106529209622,0.0,45.0
working,0.181818181818,0.0589887640449,0.158075601375,0.0681818181818,72.0
dollars,0.181818181818,0.0730337078652,0.226804123711,0.159090909091,101.0
months,0.0909090909091,0.0196629213483,0.0618556701031,0.0681818181818,29.0
'and,0.0909090909091,0.0140449438202,0.0274914089347,0.0,14.0
ensure,0.363636363636,0.137640449438,0.127147766323,0.0681818181818,93.0
act,0.181818181818,0.455056179775,0.460481099656,0.181818181818,306.0
h.which,0.0909090909091,0.00280898876404,0.0137457044674,0.0,6.0
introduced,0.0909090909091,0.0196629213483,0.0515463917526,0.0,23.0
marshal,0.0909090909091,0.0,0.020618556701,0.0,7.0
plan,0.181818181818,0.0224719101124,0.0171821305842,0.0227272727273,16.0
washington,0.454545454545,0.064606741573,0.120274914089,0.0227272727273,64.0
accounts,0.0909090909091,0.0196629213483,0.0343642611684,0.0227272727273,19.0
determine,0.181818181818,0.0224719101124,0.0378006872852,0.0,21.0
parties,0.0909090909091,0.0308988764045,0.0378006872852,0.0227272727273,24.0
balanced,0.0909090909091,0.0140449438202,0.020618556701,0.0,12.0
particularly,0.0909090909091,0.061797752809,0.0962199312715,0.0,51.0
rely,0.0909090909091,0.00280898876404,0.0103092783505,0.0,5.0
area,0.0909090909091,0.0926966292135,0.0721649484536,0.0227272727273,56.0
support,0.363636363636,0.38202247191,0.539518900344,0.522727272727,320.0
legislation,0.636363636364,0.415730337079,0.652920962199,0.113636363636,350.0
long,0.272727272727,0.0898876404494,0.137457044674,0.0227272727273,76.0
start,0.0909090909091,0.705056179775,2.29209621993,0.431818181818,938.0
authorized,0.0909090909091,0.0280898876404,0.0274914089347,0.0227272727273,20.0
way,0.545454545455,0.168539325843,0.3264604811,0.0681818181818,164.0
forward,0.181818181818,0.120786516854,0.0962199312715,0.0681818181818,76.0
war,0.0909090909091,0.0505617977528,0.0687285223368,0.159090909091,46.0
function,0.0909090909091,0.0168539325843,0.0171821305842,0.0,12.0
ago,0.0909090909091,0.0421348314607,0.0927835051546,0.113636363636,48.0
head,0.0909090909091,0.705056179775,2.264604811,0.454545454545,931.0
north,0.181818181818,0.0842696629213,0.0446735395189,0.0227272727273,46.0
maintenance,0.0909090909091,0.0140449438202,0.0,0.0454545454545,8.0
form,0.0909090909091,0.0168539325843,0.0378006872852,0.0,18.0
offer,0.0909090909091,0.0674157303371,0.147766323024,0.0227272727273,69.0
manipulate,0.0909090909091,0.00561797752809,0.00687285223368,0.0,5.0
construction,0.0909090909091,0.0224719101124,0.0137457044674,0.0454545454545,15.0
hear,0.0909090909091,0.0196629213483,0.0343642611684,0.0454545454545,20.0
courts,0.272727272727,0.0533707865169,0.171821305842,0.0,72.0
trying,0.181818181818,0.0983146067416,0.0996563573883,0.0909090909091,70.0
consequences,0.0909090909091,0.0196629213483,0.00687285223368,0.0454545454545,12.0
contracting,0.0909090909091,0.00280898876404,0.00343642611684,0.0,3.0
whether,0.0909090909091,0.0814606741573,0.20618556701,0.0454545454545,92.0
vice,0.363636363636,0.0140449438202,0.0137457044674,0.0,13.0
maximum,0.272727272727,0.00280898876404,0.0,0.0,4.0
judiciaries,0.0909090909091,0.0,0.00343642611684,0.0,2.0
problem,0.272727272727,0.0758426966292,0.199312714777,0.0227272727273,89.0
agree,0.0909090909091,0.0449438202247,0.0962199312715,0.0,45.0
strengthening,0.0909090909091,0.0168539325843,0.00687285223368,0.0,9.0
certain,0.181818181818,0.0505617977528,0.0790378006873,0.0,43.0
penny,0.0909090909091,0.00280898876404,0.0,0.0,2.0
al,0.0909090909091,0.00280898876404,0.0137457044674,0.0,6.0
fellow,0.272727272727,0.00842696629213,0.0137457044674,0.0,10.0
file,0.272727272727,0.0561797752809,0.0618556701031,0.0,41.0
politics,0.0909090909091,0.0112359550562,0.0549828178694,0.0,21.0
operation,0.0909090909091,0.0224719101124,0.0240549828179,0.0,16.0
floor,0.0909090909091,0.0730337078652,0.309278350515,0.136363636364,123.0
corporation,0.272727272727,0.0112359550562,0.0549828178694,0.0,23.0
45,0.363636363636,0.0477528089888,0.0824742268041,0.0454545454545,47.0
when,1.0,0.401685393258,0.584192439863,0.386363636364,341.0
reality,0.0909090909091,0.00842696629213,0.0309278350515,0.0227272727273,14.0
preventing,0.0909090909091,0.00842696629213,0.0137457044674,0.0,8.0
surreal,0.181818181818,0.0,0.0,0.0,2.0
5,0.0909090909091,0.0533707865169,0.103092783505,0.0681818181818,53.0
forcing,0.0909090909091,0.00280898876404,0.020618556701,0.0,8.0
sufficient,0.0909090909091,0.00561797752809,0.0274914089347,0.0,11.0
h.the,0.0909090909091,0.0674157303371,0.113402061856,0.0,58.0
principle,0.0909090909091,0.0196629213483,0.0309278350515,0.0,17.0
's,0.454545454545,0.76404494382,1.25773195876,0.590909090909,669.0
congress,0.909090909091,0.412921348315,0.615120274914,0.454545454545,356.0
kansas,0.181818181818,0.0112359550562,0.00687285223368,0.0,8.0
prepared,0.0909090909091,0.0252808988764,0.0412371134021,0.0454545454545,24.0
chance,0.0909090909091,0.0477528089888,0.0790378006873,0.0681818181818,44.0
important,0.181818181818,0.331460674157,0.367697594502,0.431818181818,246.0
friends,0.0909090909091,0.0140449438202,0.0584192439863,0.0227272727273,24.0
began,0.0909090909091,0.00280898876404,0.0309278350515,0.0,11.0
billion,0.0909090909091,0.0842696629213,0.154639175258,0.272727272727,88.0
land,0.0909090909091,0.0730337078652,0.0446735395189,0.113636363636,45.0
happening,0.0909090909091,0.00280898876404,0.0171821305842,0.0,7.0
calls,0.0909090909091,0.0280898876404,0.0309278350515,0.0,20.0
itethe,0.0909090909091,0.00280898876404,0.0,0.0,2.0
cribs,0.272727272727,0.0,0.0,0.0,3.0
proposed,0.0909090909091,0.0421348314607,0.164948453608,0.0681818181818,67.0
rule,0.0909090909091,0.300561797753,0.642611683849,0.0909090909091,299.0
filing,0.0909090909091,0.0533707865169,0.0652920962199,0.0,39.0
portion,0.0909090909091,0.00280898876404,0.020618556701,0.0,8.0
stripping,0.0909090909091,0.0,0.00687285223368,0.0,3.0
time,2.54545454545,1.20786516854,0.979381443299,0.636363636364,771.0
resolution,0.0909090909091,0.101123595506,0.0412371134021,0.0,49.0
precedent,0.0909090909091,0.00561797752809,0.00687285223368,0.0,5.0
legislatures,0.0909090909091,0.0,0.0103092783505,0.0,4.0
preface,0.0,0.00280898876404,0.00343642611684,0.0,2.0
looking,0.0,0.0224719101124,0.0309278350515,0.0227272727273,18.0
granting,0.0,0.00842696629213,0.0103092783505,0.0227272727273,7.0
eligible,0.0,0.0112359550562,0.0893470790378,0.0,30.0
lord,0.0,0.00842696629213,0.0,0.0,3.0
regional,0.0,0.00561797752809,0.0171821305842,0.0,7.0
appropriation,0.0,0.0365168539326,0.0652920962199,0.0454545454545,34.0
scholar,0.0,0.00280898876404,0.0137457044674,0.0,5.0
succession,0.0,0.00561797752809,0.0171821305842,0.0,7.0
rebuilding,0.0,0.00561797752809,0.00687285223368,0.0,4.0
miller,0.0,0.0112359550562,0.0137457044674,0.0,8.0
hanging,0.0,0.00561797752809,0.00343642611684,0.0,3.0
second,0.0,0.0477528089888,0.0721649484536,0.0,38.0
driven,0.0,0.00561797752809,0.00687285223368,0.0,4.0
increasing,0.0,0.0196629213483,0.0481099656357,0.0,21.0
herd,0.0,0.00561797752809,0.0,0.0227272727273,3.0
reported,0.0,0.0252808988764,0.0446735395189,0.0,22.0
affiliated,0.0,0.00280898876404,0.0103092783505,0.0,4.0
substance,0.0,0.0140449438202,0.0137457044674,0.0,9.0
reports,0.0,0.0224719101124,0.0378006872852,0.0,19.0
military,0.0,0.0365168539326,0.0378006872852,0.0454545454545,26.0
criticism,0.0,0.00280898876404,0.00343642611684,0.0,2.0
appropriately,0.0,0.00842696629213,0.0,0.0,3.0
precincts,0.0,0.00280898876404,0.0103092783505,0.0,4.0
replace,0.0,0.00561797752809,0.00687285223368,0.0,4.0
unit,0.0,0.0477528089888,0.00687285223368,0.0,19.0
opponents,0.0,0.0168539325843,0.00687285223368,0.0,8.0
cheating,0.0,0.0112359550562,0.00343642611684,0.0,5.0
roundtables,0.0,0.00561797752809,0.0,0.0,2.0
spoke,0.0,0.0112359550562,0.0171821305842,0.0,9.0
strike,0.0,0.0252808988764,0.0412371134021,0.0454545454545,23.0
care,0.0,0.143258426966,0.109965635739,0.545454545455,107.0
populations,0.0,0.0140449438202,0.0618556701031,0.0,23.0
successful,0.0,0.0308988764045,0.0652920962199,0.0454545454545,32.0
brings,0.0,0.0112359550562,0.00343642611684,0.0,5.0
hurt,0.0,0.0140449438202,0.0171821305842,0.0,10.0
glass,0.0,0.00842696629213,0.0,0.0,3.0
90,0.0,0.0224719101124,0.00687285223368,0.0,10.0
hold,0.0,0.0505617977528,0.0515463917526,0.0454545454545,35.0
97,0.0,0.00561797752809,0.00343642611684,0.0,3.0
96,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
pursue,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
concepts,0.0,0.00280898876404,0.0103092783505,0.0,4.0
revenues,0.0,0.00280898876404,0.00687285223368,0.0,3.0
clairather,0.0,0.00561797752809,0.0,0.0,2.0
household,0.0,0.00280898876404,0.00343642611684,0.0,2.0
organized,0.0,0.00561797752809,0.00343642611684,0.0,3.0
travel,0.0,0.0112359550562,0.00687285223368,0.0,6.0
